benchmark	pregrouper	scope	representation	aggregation	model_s	model_t	metric	statistic	missingness_policy	expected_observations	n_observations	n_prompts	observation_coverage	f_point	f_lo	f_hi
race	sentence	all	anchor_a	row_pooled	qwen2.5-14b-instruct	gpt-4-1	F_pred_rv	rv	pair_specific_complete_case	4934	1021	1021	0.20693149574381842	0.6530202146464441	0.6166293114001945	0.6909771617775431
race	sentence	all	anchor_a	row_pooled	qwen2.5-14b-instruct	gemini-2-5-flash-lite-vertex	F_pred_rv	rv	pair_specific_complete_case	4934	4897	4897	0.9925010133765707	0.8438099610197439	0.8325788154110203	0.8542039730796712
race	sentence	all	anchor_a	row_pooled	llama3.1-70b-instruct	llama3.3-70b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4911	4911	0.9953384677746251	0.9382983958924862	0.9351892069498016	0.9415107201691706
race	sentence	all	anchor_a	row_pooled	llama3.1-70b-instruct	llama4-maverick-17b-128e-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4316	4316	0.8747466558573166	0.8198598868697801	0.8099329466790157	0.8295184322770113
race	sentence	all	anchor_a	row_pooled	llama3.1-70b-instruct	gpt-4o	F_pred_rv	rv	pair_specific_complete_case	4934	3185	3185	0.6455208755573572	0.8172527502298608	0.8057615046444354	0.8281879366565413
race	sentence	all	anchor_a	row_pooled	llama3.1-70b-instruct	gpt-4-1	F_pred_rv	rv	pair_specific_complete_case	4934	1020	1020	0.20672882042967167	0.6241114060561709	0.5923993281606192	0.659019629053673
race	sentence	all	anchor_a	row_pooled	llama3.1-70b-instruct	gemini-2-5-flash-lite-vertex	F_pred_rv	rv	pair_specific_complete_case	4934	4889	4889	0.9908796108633968	0.8380542168975329	0.8294730422075547	0.8470294666023144
race	sentence	all	anchor_a	row_pooled	llama3.3-70b-instruct	llama4-maverick-17b-128e-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4309	4309	0.8733279286582895	0.8493663213199882	0.8356050335936905	0.8620581158131282
race	sentence	all	anchor_a	row_pooled	llama3.3-70b-instruct	gpt-4o	F_pred_rv	rv	pair_specific_complete_case	4934	3183	3183	0.6451155249290637	0.8455243155569591	0.8318936776531046	0.8581983192132879
race	sentence	all	anchor_a	row_pooled	llama3.3-70b-instruct	gpt-4-1	F_pred_rv	rv	pair_specific_complete_case	4934	1021	1021	0.20693149574381842	0.6127689559135646	0.5750936639656089	0.6554794534448948
race	sentence	all	anchor_a	row_pooled	llama3.3-70b-instruct	gemini-2-5-flash-lite-vertex	F_pred_rv	rv	pair_specific_complete_case	4934	4880	4880	0.9890555330360762	0.8335943195589938	0.8210896829346046	0.8457623437119504
race	sentence	all	anchor_a	row_pooled	llama4-maverick-17b-128e-instruct	gpt-4o	F_pred_rv	rv	pair_specific_complete_case	4934	2822	2822	0.5719497365220916	0.8197308197022078	0.8017799963923149	0.8356606992005965
race	sentence	all	anchor_a	row_pooled	llama4-maverick-17b-128e-instruct	gpt-4-1	F_pred_rv	rv	pair_specific_complete_case	4934	973	973	0.19720308066477504	0.605303430446119	0.5619958508762923	0.6450526757107653
race	sentence	all	anchor_a	row_pooled	llama4-maverick-17b-128e-instruct	gemini-2-5-flash-lite-vertex	F_pred_rv	rv	pair_specific_complete_case	4934	4288	4288	0.8690717470612079	0.7936639170480969	0.7792915962298806	0.8083453856433173
race	sentence	all	anchor_a	row_pooled	gpt-4o	gpt-4-1	F_pred_rv	rv	pair_specific_complete_case	4934	871	871	0.17653019862180785	0.7891359083964071	0.7632203723969443	0.8153253709217402
race	sentence	all	anchor_a	row_pooled	gpt-4o	gemini-2-5-flash-lite-vertex	F_pred_rv	rv	pair_specific_complete_case	4934	3161	3161	0.6406566680178354	0.7849283259562675	0.7667824571866941	0.8025489800003635
race	sentence	all	anchor_a	row_pooled	gpt-4-1	gemini-2-5-flash-lite-vertex	F_pred_rv	rv	pair_specific_complete_case	4934	1005	1005	0.20368869071747062	0.5362908835078795	0.4947144853116664	0.5823738499370431
race	sentence	all	anchor_a	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	F_attr_rv	rv	pair_specific_complete_case	145544	145544	4934	1.0	0.0462358847275714	0.04291438875985701	0.05020709934101246
race	sentence	all	anchor_a	row_pooled	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	F_attr_rv	rv	pair_specific_complete_case	145544	145544	4934	1.0	0.08862172977632092	0.08370459855762535	0.09414907662346675
race	sentence	all	anchor_a	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-7b-instruct	F_attr_rv	rv	pair_specific_complete_case	145544	145544	4934	1.0	0.06495260865639144	0.060945225917282686	0.06926886571780297
race	sentence	all	anchor_a	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-14b-instruct	F_attr_rv	rv	pair_specific_complete_case	145544	145544	4934	1.0	0.04318223949284286	0.03974591903578042	0.04678793137903389
race	sentence	all	anchor_a	row_pooled	qwen2.5-0.5b-instruct	llama3.1-70b-instruct	F_attr_rv	rv	pair_specific_complete_case	145544	143781	4926	0.9878868246028693	0.060486637626258624	0.05627208523297784	0.06563258581913242
race	sentence	all	anchor_a	row_pooled	qwen2.5-0.5b-instruct	llama3.3-70b-instruct	F_attr_rv	rv	pair_specific_complete_case	145544	139637	4917	0.9594143351838619	0.057131554694745415	0.05312687389606244	0.061556056515699564
race	sentence	all	anchor_a	row_pooled	qwen2.5-0.5b-instruct	llama4-maverick-17b-128e-instruct	F_attr_rv	rv	pair_specific_complete_case	145544	117489	4321	0.8072404221403837	0.033212439010828085	0.03030701594837752	0.036589323694945414
race	sentence	all	anchor_a	row_pooled	qwen2.5-0.5b-instruct	gpt-4o	F_attr_rv	rv	pair_specific_complete_case	145544	76758	3191	0.527386907052163	0.04156181248118514	0.03716538690526987	0.04615151122973402
race	sentence	all	anchor_a	row_pooled	qwen2.5-0.5b-instruct	gpt-4-1	F_attr_rv	rv	pair_specific_complete_case	145544	24690	1021	0.1696394217556203	0.03303746117202302	0.027291887018221616	0.04001369492602819
race	sentence	all	anchor_a	row_pooled	qwen2.5-0.5b-instruct	gemini-2-5-flash-lite-vertex	F_attr_rv	rv	pair_specific_complete_case	145544	141666	4897	0.9733551365909965	0.03009019944941359	0.027480217221613836	0.032723637659125684
race	sentence	all	anchor_a	row_pooled	qwen2.5-3b-instruct	llama-3.1-8b-instruct	F_attr_rv	rv	pair_specific_complete_case	145544	145544	4934	1.0	0.3190889421690431	0.3097276857843172	0.32876344476950436
race	sentence	all	anchor_a	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	F_attr_rv	rv	pair_specific_complete_case	145544	145544	4934	1.0	0.4165389914929654	0.40530615824069877	0.4274213392721576
race	sentence	all	anchor_a	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	F_attr_rv	rv	pair_specific_complete_case	145544	145544	4934	1.0	0.3866406229762023	0.3748982889318602	0.3984227001055157
race	sentence	all	anchor_a	row_pooled	qwen2.5-3b-instruct	llama3.1-70b-instruct	F_attr_rv	rv	pair_specific_complete_case	145544	143781	4926	0.9878868246028693	0.34827083557209926	0.33811314089085015	0.35832968266398146
race	sentence	all	anchor_a	row_pooled	qwen2.5-3b-instruct	llama3.3-70b-instruct	F_attr_rv	rv	pair_specific_complete_case	145544	139637	4917	0.9594143351838619	0.3694225434376558	0.3578552495439088	0.3822611364078531
race	sentence	all	anchor_a	row_pooled	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	F_attr_rv	rv	pair_specific_complete_case	145544	117489	4321	0.8072404221403837	0.30194723938975226	0.28931287955225476	0.31552457411688845
race	sentence	all	anchor_a	row_pooled	qwen2.5-3b-instruct	gpt-4o	F_attr_rv	rv	pair_specific_complete_case	145544	76758	3191	0.527386907052163	0.24647790257302285	0.2334458765382906	0.2601090493989099
race	sentence	all	anchor_a	row_pooled	qwen2.5-3b-instruct	gpt-4-1	F_attr_rv	rv	pair_specific_complete_case	145544	24690	1021	0.1696394217556203	0.16546738748061374	0.1459718031818002	0.18697487974191607
race	sentence	all	anchor_a	row_pooled	qwen2.5-3b-instruct	gemini-2-5-flash-lite-vertex	F_attr_rv	rv	pair_specific_complete_case	145544	141666	4897	0.9733551365909965	0.26204732905721456	0.24866816864171631	0.27598430608155794
race	sentence	all	anchor_a	row_pooled	llama-3.1-8b-instruct	qwen2.5-7b-instruct	F_attr_rv	rv	pair_specific_complete_case	145544	145544	4934	1.0	0.43921420570820463	0.428911268639684	0.44942090759140296
race	sentence	all	anchor_a	row_pooled	llama-3.1-8b-instruct	qwen2.5-14b-instruct	F_attr_rv	rv	pair_specific_complete_case	145544	145544	4934	1.0	0.40012390942424536	0.38849427691105015	0.4112754728358432
race	sentence	all	anchor_a	row_pooled	llama-3.1-8b-instruct	llama3.1-70b-instruct	F_attr_rv	rv	pair_specific_complete_case	145544	143781	4926	0.9878868246028693	0.49601583765428553	0.4849126949674192	0.5064761572703006
race	sentence	all	anchor_a	row_pooled	llama-3.1-8b-instruct	llama3.3-70b-instruct	F_attr_rv	rv	pair_specific_complete_case	145544	139637	4917	0.9594143351838619	0.4357276221452818	0.4240936812208068	0.44669310410898505
race	sentence	all	anchor_a	row_pooled	llama-3.1-8b-instruct	llama4-maverick-17b-128e-instruct	F_attr_rv	rv	pair_specific_complete_case	145544	117489	4321	0.8072404221403837	0.31250170967847457	0.3002657341506765	0.32463291850231973
race	sentence	all	anchor_a	row_pooled	llama-3.1-8b-instruct	gpt-4o	F_attr_rv	rv	pair_specific_complete_case	145544	76758	3191	0.527386907052163	0.2929520203468359	0.28096153107691696	0.3053353667905079
race	sentence	all	anchor_a	row_pooled	llama-3.1-8b-instruct	gpt-4-1	F_attr_rv	rv	pair_specific_complete_case	145544	24690	1021	0.1696394217556203	0.16086318596943558	0.14409235922814564	0.1784415179689551
race	sentence	all	anchor_a	row_pooled	llama-3.1-8b-instruct	gemini-2-5-flash-lite-vertex	F_attr_rv	rv	pair_specific_complete_case	145544	141666	4897	0.9733551365909965	0.2965229016948773	0.28177481084417305	0.3115916753447392
race	sentence	all	anchor_a	row_pooled	qwen2.5-7b-instruct	qwen2.5-14b-instruct	F_attr_rv	rv	pair_specific_complete_case	145544	145544	4934	1.0	0.6160030214079661	0.6045470263756556	0.6262792554266828
race	sentence	all	anchor_a	row_pooled	qwen2.5-7b-instruct	llama3.1-70b-instruct	F_attr_rv	rv	pair_specific_complete_case	145544	143781	4926	0.9878868246028693	0.5617851371423591	0.5517844831273362	0.5715888364248265
race	sentence	all	anchor_a	row_pooled	qwen2.5-7b-instruct	llama3.3-70b-instruct	F_attr_rv	rv	pair_specific_complete_case	145544	139637	4917	0.9594143351838619	0.5665808014535065	0.554685979674218	0.5777597820603372
race	sentence	all	anchor_a	row_pooled	qwen2.5-7b-instruct	llama4-maverick-17b-128e-instruct	F_attr_rv	rv	pair_specific_complete_case	145544	117489	4321	0.8072404221403837	0.46292604171397267	0.44899940249611686	0.4768507889808871
race	sentence	all	anchor_a	row_pooled	qwen2.5-7b-instruct	gpt-4o	F_attr_rv	rv	pair_specific_complete_case	145544	76758	3191	0.527386907052163	0.3977050048870564	0.3828543406439057	0.4115951844689441
race	sentence	all	anchor_a	row_pooled	qwen2.5-7b-instruct	gpt-4-1	F_attr_rv	rv	pair_specific_complete_case	145544	24690	1021	0.1696394217556203	0.2872666918530363	0.26310807302217787	0.3117675834330802
race	sentence	all	anchor_a	row_pooled	qwen2.5-7b-instruct	gemini-2-5-flash-lite-vertex	F_attr_rv	rv	pair_specific_complete_case	145544	141666	4897	0.9733551365909965	0.38645875661038104	0.36865012685626286	0.40525058301550193
race	sentence	all	anchor_a	row_pooled	qwen2.5-14b-instruct	llama3.1-70b-instruct	F_attr_rv	rv	pair_specific_complete_case	145544	143781	4926	0.9878868246028693	0.6106540175085701	0.6018608248436422	0.61905171681907
race	sentence	all	anchor_a	row_pooled	qwen2.5-14b-instruct	llama3.3-70b-instruct	F_attr_rv	rv	pair_specific_complete_case	145544	139637	4917	0.9594143351838619	0.6185695249159658	0.6085203801161327	0.630340483702086
race	sentence	all	anchor_a	row_pooled	qwen2.5-14b-instruct	llama4-maverick-17b-128e-instruct	F_attr_rv	rv	pair_specific_complete_case	145544	117489	4321	0.8072404221403837	0.528941789900912	0.5162333083847289	0.5407367334697982
race	sentence	all	anchor_a	row_pooled	qwen2.5-14b-instruct	gpt-4o	F_attr_rv	rv	pair_specific_complete_case	145544	76758	3191	0.527386907052163	0.43316183824656035	0.41884172665630215	0.44601951002753915
race	sentence	all	anchor_a	row_pooled	qwen2.5-14b-instruct	gpt-4-1	F_attr_rv	rv	pair_specific_complete_case	145544	24690	1021	0.1696394217556203	0.3506187373721278	0.3291539791702994	0.3735465612813067
race	sentence	all	anchor_a	row_pooled	qwen2.5-14b-instruct	gemini-2-5-flash-lite-vertex	F_attr_rv	rv	pair_specific_complete_case	145544	141666	4897	0.9733551365909965	0.4185630960994722	0.3987528125073156	0.43731013166776683
race	sentence	all	anchor_a	row_pooled	llama3.1-70b-instruct	llama3.3-70b-instruct	F_attr_rv	rv	pair_specific_complete_case	145544	139337	4911	0.9573531028417523	0.8244607988041821	0.8197654316648143	0.8290660448542965
race	sentence	all	anchor_a	row_pooled	llama3.1-70b-instruct	llama4-maverick-17b-128e-instruct	F_attr_rv	rv	pair_specific_complete_case	145544	117172	4316	0.8050623866322212	0.5380255800572327	0.5275503449862708	0.548099085853579
race	sentence	all	anchor_a	row_pooled	llama3.1-70b-instruct	gpt-4o	F_attr_rv	rv	pair_specific_complete_case	145544	76440	3185	0.5252020007695267	0.48136598864960517	0.4685919481930096	0.49383936297158004
race	sentence	all	anchor_a	row_pooled	llama3.1-70b-instruct	gpt-4-1	F_attr_rv	rv	pair_specific_complete_case	145544	24657	1020	0.16941268619798824	0.3362504252810542	0.31304200385634456	0.3583525866457295
race	sentence	all	anchor_a	row_pooled	llama3.1-70b-instruct	gemini-2-5-flash-lite-vertex	F_attr_rv	rv	pair_specific_complete_case	145544	140423	4889	0.9648147639201891	0.44140375799567455	0.42245702619607445	0.45893097953799056
race	sentence	all	anchor_a	row_pooled	llama3.3-70b-instruct	llama4-maverick-17b-128e-instruct	F_attr_rv	rv	pair_specific_complete_case	145544	116493	4309	0.8003971307645797	0.5544866228352432	0.542380527373877	0.5677166997670433
race	sentence	all	anchor_a	row_pooled	llama3.3-70b-instruct	gpt-4o	F_attr_rv	rv	pair_specific_complete_case	145544	75930	3183	0.5216979057879404	0.49014105254785323	0.4758731892982062	0.5043011310804888
race	sentence	all	anchor_a	row_pooled	llama3.3-70b-instruct	gpt-4-1	F_attr_rv	rv	pair_specific_complete_case	145544	24621	1021	0.1691653383169351	0.3367426986388971	0.31320371138184583	0.362094069714011
race	sentence	all	anchor_a	row_pooled	llama3.3-70b-instruct	gemini-2-5-flash-lite-vertex	F_attr_rv	rv	pair_specific_complete_case	145544	137153	4880	0.9423473313911944	0.4182279177066548	0.3977549041698952	0.43901501863001907
race	sentence	all	anchor_a	row_pooled	llama4-maverick-17b-128e-instruct	gpt-4o	F_attr_rv	rv	pair_specific_complete_case	145544	65559	2822	0.45044110372121143	0.3929272531578051	0.3767875548812843	0.40870804410760614
race	sentence	all	anchor_a	row_pooled	llama4-maverick-17b-128e-instruct	gpt-4-1	F_attr_rv	rv	pair_specific_complete_case	145544	23076	973	0.15854999175507062	0.2695636035865612	0.2459125832379625	0.29544784111027084
race	sentence	all	anchor_a	row_pooled	llama4-maverick-17b-128e-instruct	gemini-2-5-flash-lite-vertex	F_attr_rv	rv	pair_specific_complete_case	145544	115274	4288	0.7920216566811411	0.3523838221765322	0.33073464799028823	0.37102349506073456
race	sentence	all	anchor_a	row_pooled	gpt-4o	gpt-4-1	F_attr_rv	rv	pair_specific_complete_case	145544	20544	871	0.14115319078766558	0.36534974410412013	0.33838010028204124	0.38997469621282876
race	sentence	all	anchor_a	row_pooled	gpt-4o	gemini-2-5-flash-lite-vertex	F_attr_rv	rv	pair_specific_complete_case	145544	74965	3161	0.5150676084208212	0.29138207226801405	0.2674604544736328	0.31433373407303994
race	sentence	all	anchor_a	row_pooled	gpt-4-1	gemini-2-5-flash-lite-vertex	F_attr_rv	rv	pair_specific_complete_case	145544	23812	1005	0.16360688176771285	0.13511792697779307	0.1122381585655664	0.1591529877019725
race	sentence	system	anchor_a	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4934	4934	1.0	0.22211383678584154	0.20436032442698013	0.23965380491168428
race	sentence	system	anchor_a	row_pooled	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4934	4934	1.0	0.27419436720765206	0.25383673172619475	0.29616900651001
race	sentence	system	anchor_a	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-7b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4934	4934	1.0	0.20640747342162036	0.19075946456525278	0.2237341832613173
race	sentence	system	anchor_a	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-14b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4934	4934	1.0	0.21629137233209278	0.1983703083781617	0.23627066561166296
race	sentence	system	anchor_a	row_pooled	qwen2.5-0.5b-instruct	llama3.1-70b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4926	4926	0.9983785974868261	0.24487029647302588	0.2260470250114713	0.263844564655716
race	sentence	system	anchor_a	row_pooled	qwen2.5-0.5b-instruct	llama3.3-70b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4917	4917	0.9965545196595055	0.2089262016693374	0.19287275116976846	0.22757824391183712
race	sentence	system	anchor_a	row_pooled	qwen2.5-0.5b-instruct	llama4-maverick-17b-128e-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4321	4321	0.8757600324280502	0.18935158124999918	0.17360209794374107	0.20853154283193756
race	sentence	system	anchor_a	row_pooled	qwen2.5-0.5b-instruct	gpt-4o	F_pred_rv	rv	pair_specific_complete_case	4934	3191	3191	0.6467369274422375	0.18003991137235337	0.159748666021104	0.20272850568584477
race	sentence	system	anchor_a	row_pooled	qwen2.5-0.5b-instruct	gpt-4-1	F_pred_rv	rv	pair_specific_complete_case	4934	1021	1021	0.20693149574381842	0.10513408613654937	0.08083261022673192	0.13609724798471548
race	sentence	system	anchor_a	row_pooled	qwen2.5-0.5b-instruct	gemini-2-5-flash-lite-vertex	F_pred_rv	rv	pair_specific_complete_case	4934	4897	4897	0.9925010133765707	0.21233326410450068	0.1957257964628648	0.22960520637146456
race	sentence	system	anchor_a	row_pooled	qwen2.5-3b-instruct	llama-3.1-8b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4934	4934	1.0	0.6539272824838503	0.6380043484305035	0.6692818957418305
race	sentence	system	anchor_a	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4934	4934	1.0	0.7525622885238831	0.7353707771742372	0.7673486223251169
race	sentence	system	anchor_a	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4934	4934	1.0	0.7545699416938713	0.739940224849706	0.7701018376175721
race	sentence	system	anchor_a	row_pooled	qwen2.5-3b-instruct	llama3.1-70b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4926	4926	0.9983785974868261	0.7284045479901503	0.7128191779340023	0.7428853945437864
race	sentence	system	anchor_a	row_pooled	qwen2.5-3b-instruct	llama3.3-70b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4917	4917	0.9965545196595055	0.7264147882237296	0.709274160418541	0.7438027470533143
race	sentence	system	anchor_a	row_pooled	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4321	4321	0.8757600324280502	0.7030743644475232	0.6838937737941919	0.7228191056218736
race	sentence	system	anchor_a	row_pooled	qwen2.5-3b-instruct	gpt-4o	F_pred_rv	rv	pair_specific_complete_case	4934	3191	3191	0.6467369274422375	0.6595917121086599	0.6331107699425165	0.683696299344071
race	sentence	system	anchor_a	row_pooled	qwen2.5-3b-instruct	gpt-4-1	F_pred_rv	rv	pair_specific_complete_case	4934	1021	1021	0.20693149574381842	0.41615756810209836	0.3675725222693895	0.4592061620803106
race	sentence	system	anchor_a	row_pooled	qwen2.5-3b-instruct	gemini-2-5-flash-lite-vertex	F_pred_rv	rv	pair_specific_complete_case	4934	4897	4897	0.9925010133765707	0.7051851371484	0.6884979679378744	0.7211404320735438
race	sentence	system	anchor_a	row_pooled	llama-3.1-8b-instruct	qwen2.5-7b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4934	4934	1.0	0.6801435890858181	0.665658912641264	0.6945771500515603
race	sentence	system	anchor_a	row_pooled	llama-3.1-8b-instruct	qwen2.5-14b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4934	4934	1.0	0.6916819013975329	0.6759766292739783	0.7071223054153788
race	sentence	system	anchor_a	row_pooled	llama-3.1-8b-instruct	llama3.1-70b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4926	4926	0.9983785974868261	0.7579277174967276	0.7446000762094821	0.7710462463995542
race	sentence	system	anchor_a	row_pooled	llama-3.1-8b-instruct	llama3.3-70b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4917	4917	0.9965545196595055	0.6970726353180234	0.6813621853594557	0.7125692003486929
race	sentence	system	anchor_a	row_pooled	llama-3.1-8b-instruct	llama4-maverick-17b-128e-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4321	4321	0.8757600324280502	0.6324344388213915	0.6156177312500453	0.6491897687814601
race	sentence	system	anchor_a	row_pooled	llama-3.1-8b-instruct	gpt-4o	F_pred_rv	rv	pair_specific_complete_case	4934	3191	3191	0.6467369274422375	0.6248695114265125	0.6031881616715445	0.6447198271461287
race	sentence	system	anchor_a	row_pooled	llama-3.1-8b-instruct	gpt-4-1	F_pred_rv	rv	pair_specific_complete_case	4934	1021	1021	0.20693149574381842	0.37609316296351725	0.3337958449061992	0.4228282558312269
race	sentence	system	anchor_a	row_pooled	llama-3.1-8b-instruct	gemini-2-5-flash-lite-vertex	F_pred_rv	rv	pair_specific_complete_case	4934	4897	4897	0.9925010133765707	0.6665381693715683	0.6489432873683882	0.6804119252355889
race	sentence	system	anchor_a	row_pooled	qwen2.5-7b-instruct	qwen2.5-14b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4934	4934	1.0	0.8580785362391026	0.8472459963154384	0.8682638000748842
race	sentence	system	anchor_a	row_pooled	qwen2.5-7b-instruct	llama3.1-70b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4926	4926	0.9983785974868261	0.8054868838766437	0.7942640276921592	0.8166239014371423
race	sentence	system	anchor_a	row_pooled	qwen2.5-7b-instruct	llama3.3-70b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4917	4917	0.9965545196595055	0.8176779875896838	0.8047699660957428	0.8301452053317985
race	sentence	system	anchor_a	row_pooled	qwen2.5-7b-instruct	llama4-maverick-17b-128e-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4321	4321	0.8757600324280502	0.7938995773799643	0.7790284952325208	0.808681855184718
race	sentence	system	anchor_a	row_pooled	qwen2.5-7b-instruct	gpt-4o	F_pred_rv	rv	pair_specific_complete_case	4934	3191	3191	0.6467369274422375	0.768165030483607	0.7505883288186045	0.7860366141976575
race	sentence	system	anchor_a	row_pooled	qwen2.5-7b-instruct	gpt-4-1	F_pred_rv	rv	pair_specific_complete_case	4934	1021	1021	0.20693149574381842	0.5547231367094532	0.5176896573903855	0.5992338771402279
race	sentence	system	anchor_a	row_pooled	qwen2.5-7b-instruct	gemini-2-5-flash-lite-vertex	F_pred_rv	rv	pair_specific_complete_case	4934	4897	4897	0.9925010133765707	0.8036208865754458	0.7897550194382529	0.8156850983277637
race	sentence	system	anchor_a	row_pooled	qwen2.5-14b-instruct	llama3.1-70b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4926	4926	0.9983785974868261	0.8682352971943804	0.8604843692783551	0.8761220267435071
race	sentence	system	anchor_a	row_pooled	qwen2.5-14b-instruct	llama3.3-70b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4917	4917	0.9965545196595055	0.8837400041287432	0.8746505885816815	0.8930534462559636
race	sentence	system	anchor_a	row_pooled	qwen2.5-14b-instruct	llama4-maverick-17b-128e-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4321	4321	0.8757600324280502	0.8489419124485543	0.8366390330308521	0.8604526879304278
race	sentence	system	anchor_a	row_pooled	qwen2.5-14b-instruct	gpt-4o	F_pred_rv	rv	pair_specific_complete_case	4934	3191	3191	0.6467369274422375	0.8567180952028571	0.8449691653999342	0.868017035922341
race	sentence	system	anchor_a	row_pooled	qwen2.5-14b-instruct	gpt-4-1	F_pred_rv	rv	pair_specific_complete_case	4934	1021	1021	0.20693149574381842	0.6530202146464441	0.6166293114001945	0.6909771617775431
race	sentence	system	anchor_a	row_pooled	qwen2.5-14b-instruct	gemini-2-5-flash-lite-vertex	F_pred_rv	rv	pair_specific_complete_case	4934	4897	4897	0.9925010133765707	0.8438099610197439	0.8325788154110203	0.8542039730796712
race	sentence	system	anchor_a	row_pooled	llama3.1-70b-instruct	llama3.3-70b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4911	4911	0.9953384677746251	0.9382983958924862	0.9351892069498016	0.9415107201691706
race	sentence	system	anchor_a	row_pooled	llama3.1-70b-instruct	llama4-maverick-17b-128e-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4316	4316	0.8747466558573166	0.8198598868697801	0.8099329466790157	0.8295184322770113
race	sentence	system	anchor_a	row_pooled	llama3.1-70b-instruct	gpt-4o	F_pred_rv	rv	pair_specific_complete_case	4934	3185	3185	0.6455208755573572	0.8172527502298608	0.8057615046444354	0.8281879366565413
race	sentence	system	anchor_a	row_pooled	llama3.1-70b-instruct	gpt-4-1	F_pred_rv	rv	pair_specific_complete_case	4934	1020	1020	0.20672882042967167	0.6241114060561709	0.5923993281606192	0.659019629053673
race	sentence	system	anchor_a	row_pooled	llama3.1-70b-instruct	gemini-2-5-flash-lite-vertex	F_pred_rv	rv	pair_specific_complete_case	4934	4889	4889	0.9908796108633968	0.8380542168975329	0.8294730422075547	0.8470294666023144
race	sentence	system	anchor_a	row_pooled	llama3.3-70b-instruct	llama4-maverick-17b-128e-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4309	4309	0.8733279286582895	0.8493663213199882	0.8356050335936905	0.8620581158131282
race	sentence	system	anchor_a	row_pooled	llama3.3-70b-instruct	gpt-4o	F_pred_rv	rv	pair_specific_complete_case	4934	3183	3183	0.6451155249290637	0.8455243155569591	0.8318936776531046	0.8581983192132879
race	sentence	system	anchor_a	row_pooled	llama3.3-70b-instruct	gpt-4-1	F_pred_rv	rv	pair_specific_complete_case	4934	1021	1021	0.20693149574381842	0.6127689559135646	0.5750936639656089	0.6554794534448948
race	sentence	system	anchor_a	row_pooled	llama3.3-70b-instruct	gemini-2-5-flash-lite-vertex	F_pred_rv	rv	pair_specific_complete_case	4934	4880	4880	0.9890555330360762	0.8335943195589938	0.8210896829346046	0.8457623437119504
race	sentence	system	anchor_a	row_pooled	llama4-maverick-17b-128e-instruct	gpt-4o	F_pred_rv	rv	pair_specific_complete_case	4934	2822	2822	0.5719497365220916	0.8197308197022078	0.8017799963923149	0.8356606992005965
race	sentence	system	anchor_a	row_pooled	llama4-maverick-17b-128e-instruct	gpt-4-1	F_pred_rv	rv	pair_specific_complete_case	4934	973	973	0.19720308066477504	0.605303430446119	0.5619958508762923	0.6450526757107653
